u,v
13532746051,13532746054
13532746051,1603437048
13532746051,13532746055
5012453636,1603437055
5012453636,5054492973
5012453636,5012453634
12061935601,1603437066
12061935601,12061935773
12061935601,12061935597
4121324063,4121324065
4121324063,4121324064
4121324063,1603437066
1603437071,12061935771
1603437071,1603437078
1603437071,1603437123
12061935771,1603437071
12061935771,12061935769
12061935771,12061935772
1603437078,3207287872
1603437078,1603437071
1603437078,1603437121
1603437123,4121324059
1603437123,1603437121
1603437123,1603437071
3207287872,1603437083
3207287872,1603437078
3207287872,3207287867
1603437121,1603437123
1603437121,1603437116
1603437121,1603437078
1603437116,1603437121
1603437116,1603437083
1603437116,1603437110
4121324059,1603437125
4121324059,1603437123
4121324059,4121324058
1603437125,4121324059
1603437125,4121324065
1603437125,4121324047
4121324065,4121324063
4121324065,4121324066
4121324065,1603437125
1603437157,11826180755
1603437157,10541944245
1603437157,10541944244
11826180755,1603437157
11826180755,10146618656
11826180755,4438323826
10541944245,1603437157
10541944245,10857959271
10541944245,10541944246
10541944244,1603437157
11826180762,1603437161
11826180762,10146618656
11826180762,4438323823
11826180721,11826180722
11826180721,11826180720
11826180721,1603437161
2955011937,1603964656
2955011937,2955011941
2955011937,2955011949
4108392126,1603964656
4108392126,9360005859
4108392126,7864614752
1603964663,12157674422
1603964663,10096985669
1603964663,12157674424
12157674422,1603964663
12157674422,12157674423
12157674422,1603964666
10096985669,10096985907
10096985669,1603964663
10096985669,8255594336
12157674424,1603964663
1603964666,8237468847
1603964666,12157674422
1603964666,5271764269
8237468847,1603964666
8237468847,5314721852
8237468847,8237468852
5271764269,1603964702
5271764269,1603964666
5271764269,9420119415
1603964672,3616245833
1603964672,4385398751
1603964672,4385398752
3616245833,1603964672
3616245833,3616283275
3616245833,3616245841
4385398752,4385398753
4385398752,4385398751
4385398752,1603964672
1603964674,1603964676
1603964674,8237468854
1603964674,8237468854
1603964674,11243625291
8237468854,1603964674
8237468854,1603964674
8237468854,8237468852
8237468854,12157674528
11243625291,4458845846
11243625291,1603964674
11243625291,12157674528
11243625291,12157674528
10232196133,1603964676
10232196133,3957261442
10232196133,10232196137
1603964686,3957261436
1603964686,12115118462
1603964686,12115118451
3957261436,3957261435
3957261436,1603964686
3957261436,3957261438
1603964702,3957261442
1603964702,9420119398
1603964702,5271764269
3957261442,10232196137
3957261442,10232196133
3957261442,1603964702
9420119398,9420119396
9420119398,1603964702
9420119384,1603964704
9420119384,1603964705
9420119384,9420119392
9420119385,9420119392
9420119385,1601688415
1603964705,9420119384
1603964705,2617930042
2508201288,1952513427
2508201288,1952513427
2508201288,1613414300
1613740875,8463594859
1613740875,7149710856
1613740875,8463594865
8463594859,7149710860
8463594859,1613740875
8463594859,8463594861
7149710856,1613740875
7149710856,7149710854
8463594865,8463594862
8463594865,1613740875
1613740907,8463594862
8463594862,8463594865
8463594862,1613740907
8463594862,8463594864
1613743371,11231249151
1613743371,6205753185
1613743371,1613743384
11231249151,6205753228
11231249151,1613743371
11231249151,11231249048
1613743384,1613744033
1613743384,6205753186
1613743384,1613743371
1613744033,1613743384
6205753186,6205753299
6205753186,10073162830
6205753186,1613743384
10703798109,10703796502
10703798109,1634567705
10703798109,10703798112
10703798143,7475393863
10703798143,1634567705
10703798143,10703798141
1634570219,10703798108
1634570219,9105255173
1634570219,10703796502
1634570219,10703798112
10703798108,2503822029
10703798108,1634570219
10703798108,10703798105
9105255173,1634570219
9105255173,9105255167
10703796502,10703798109
10703796502,1634570219
10703796502,10703798105
10703798112,1634570219
10703798112,10703798109
10703798112,10703798117
4415054148,4415054089
4415054148,4415051972
4415054148,1634574690
1634583305,1634583311
1634583305,1634583310
1634583305,3533935491
1634583310,3533935516
1634583310,5465350687
1634583310,1634583305
3533935491,2421090323
3533935491,2421090302
3533935491,1634583305
3533935516,1634583310
3533935516,1634583333
3533935516,3533935478
5465350687,5465350686
5465350687,5465350688
5465350687,1634583310
2421090402,1634583311
2421090402,2421090513
2421090402,2421090302
1634583336,5465350690
1634583336,5398123969
1634583336,5398123960
5465350690,1634583336
5465350690,1634583343
5465350690,5398123961
5465350690,5398123969
5398123969,1634583336
5398123969,12565855487
5398123969,2566839161
5398123969,5465350690
5398123960,1634583336
5398123960,5398123961
5398123960,12565855485
1634583339,2566839161
1634583339,1634583343
1634583339,2566839179
1634583343,5465350690
1634583343,1634583339
1634583343,1634583346
1634583343,1634583356
2566839179,1634583339
2566839179,2566839170
2566839179,5465350685
1634583356,1634583357
1634583356,1634583343
1634583356,1634583353
1634583353,2504333916
1634583353,1634583356
1634583353,5465350685
5465350685,5465350684
5465350685,2566839179
5465350685,1634583353
1634583364,1634583368
1634583364,12512796858
1634583364,5465350663
1634583368,1634583364
1634583368,5465350665
1634583368,5465350675
1634583368,5465350668
5465350663,1634583386
5465350663,1634583364
5465350663,2421090800
5465350665,1634583368
5465350665,5465350677
5465350665,5465350668
5465350675,1634583368
5465350668,5465350665
5465350668,1634583368
5465350668,5465350676
1634583381,5465350679
1634583381,1634583379
1634583381,2421090800
5465350679,1634583386
5465350679,1634583381
5465350679,5465350678
2421090800,1634583381
2421090800,12512796858
2421090800,5465350663
1634583386,5465350677
1634583386,5465350679
1634583386,5465350663
5465350677,1634583386
5465350677,5465350676
5465350677,5465350665
1634587172,7134229992
1634587172,8140471862
1634587172,1634587175
7134229992,7134199981
7134229992,1634587172
8140471862,7961974234
8140471862,1634587172
8140471862,8140471861
1634587175,5283763889
1634587175,6756063414
1634587175,1634587172
5283763889,6756063400
5283763889,1634587175
5283763889,11547183108
6756063414,1634587190
6756063414,1634587175
6756063414,6756063413
1634587190,6756063414
1689153274,3897652785
3897652785,5277172878
3897652785,3897652792
3897652785,1689153274
1689153298,3897652792
3897652792,1689153298
3897652792,3897652785
3897652792,3897652793
1751868930,12650117179
1751868930,9721952404
1751868930,11781249197
9721952404,4497019809
9721952404,6260460375
9721952404,1751868930
11781249197,6260460375
11781249197,6260460368
11781249197,1751868930
1768907433,10128610164
1768907433,10123537898
1768907433,10123537907
10128610164,1768907680
10128610164,1768907433
10128610164,10128610163
10123537898,1768907555
10123537898,10123537912
10123537898,1768907433
10123537907,10123537903
10123537907,1768907433
10123537907,10123663533
10123537907,10128610163
1768907555,10123537898
1768907555,2567121274
1768907555,10128610159
10128610159,10123663533
10128610159,10128610180
10128610159,1768907555
1768907737,2043057363
1768907737,10556408033
1768907737,1768907589
11300406908,1768907589
11300406942,1768907589
1768907680,10116960225
1768907680,10128610164
1768907680,4507975650
2043057363,10563793594
2043057363,1768907737
2043057363,10563793592
1775817724,1775817727
4602431797,1775817727
1783785272,5277172878
1783785272,5277172878
1783785272,5277172892
5277172878,1783785272
5277172878,1783785272
5277172878,3897652785
5277172892,1783785276
5277172892,1783785272
5277172892,1783785275
1783785275,4496881713
1783785275,1783785276
1783785275,5277172892
4496881713,4496881714
4496881713,4496881712
4496881713,1783785275
1783785276,5277172892
1783785276,1783785275
1783785276,2504666033
2504666033,1783785276
2504666033,12591880445
2504666033,12591880446
1787636205,8195356108
1787636205,11003216144
8195356108,1787636205
8195356108,10964162063
11003216144,10964162061
11003216144,5000185062
11003216144,1787636205
1787636488,6918466936
6918466936,1787636488
6918466936,11076704006
6918466936,6918466944
1802772572,1802772577
1802772572,1802772570
1802772572,1803022037
4438148289,1818570420
4438148289,4438144283
4438148289,1818570323
4438148289,4438148318
1818570364,1818570365
1818570364,2122451870
1818570364,4477480159
1818570365,1818570364
1818570365,1818570437
1818570365,4438152073
4477480159,4438218280
4477480159,1818570364
4477480159,10146625660
1818570437,1818570434
1818570437,1818570365
1818570437,4438218280
4477484337,1818570420
4477484337,1818570464
4477484337,4477484329
4438148306,4438148308
4438148306,1818570420
4438148306,4477484329
4438218280,1818570437
4438218280,4438218278
4438218280,4477480159
4438218280,4477484329
11835681702,11835681709
11835681702,1818571305
11835681702,13617148635
1832521296,11185779946
1832521296,10311650984
1832521296,2330327272
1832521296,10223140479
1832521296,9609258254
11185779946,1832521296
11185779946,1921937626
11185779946,11185779945
2330327272,1832521296
10223140479,10223140476
10223140479,1921937631
10223140479,1832521296
9609258254,9609258252
9609258254,1832521296
9609258254,10549097800
1836941832,5578079885
1836941832,5578079883
1836941832,5578079890
5578079885,1836941832
5578079885,13602488674
5578079885,5578079884
5578079883,1836941832
5578079883,5578079882
5578079883,5578079884
5578079890,5578079891
5578079890,5578079889
5578079890,1836941832
1849045281,8548181448
1849045281,11796206283
1849045281,11812617249
8548181448,1849045281
8548181448,8946026354
8548181448,11796206078
8548181448,8548181447
11812617249,1849045281
1849064449,1849064299
1849064449,10556408033
1849099835,10175412144
1849099835,1849099980
1849099835,9998266309
1849109592,1849109597
1849109592,1849109627
1849109592,1849109623
1849109597,1849109592
1849109597,12120008313
1849109597,1849109627
1849109597,1849109648
1849109627,1849109597
1849109627,1849109592
1849109627,4648938586
1849109593,12462905426
12462905426,1849109610
12462905426,1849109593
12462905426,12462905430
1849109595,9699794964
1849109595,6938175898
1849109595,4597911629
6938175898,1849109595
6938175898,6938175899
6938175898,1849109616
6938175898,4597911629
4597911629,1849109595
4597911629,4597911625
4597911629,9699794967
4597911629,6938175898
12120008313,1849109597
12120008313,12120008312
12120008313,12120008301
1849109648,10573166539
1849109648,1849109597
1849109648,13612793002
4597911593,4597911591
4597911593,1849109603
4597911593,4597911592
13612842036,13612842035
13612842036,1849109603
13612842036,1921983202
13612842036,13612842038
1849109610,12462905426
1849109610,1849109603
1849109610,13614232840
1849109604,1849109647
1849109647,1849109615
1849109647,13510588369
1849109647,1849109604
13614232840,13614232841
13614232840,4597911592
13614232840,1849109610
13534104295,10719110132
13534104295,1849109615
13534104295,13534104299
1849109616,1849109656
1849109616,4597911636
1849109616,6938175898
1849109616,4597911632
1849109656,1849109616
1849109656,4597911591
1849109656,4597911601
4597911632,4597911625
4597911632,4597911601
4597911632,4597911630
4597911632,1849109616
1849109619,4648938579
1849109619,4648938580
1849109619,12119974298
4648938579,4648938577
4648938579,1849109619
4648938579,12119974299
4648938580,1849109619
4648938580,4648938586
4648938580,4648938583
12119974298,1849109619
12119974298,1849109639
12119974298,12119974299
13577660218,13577660215
13577660218,1849109623
13577660218,13577660223
1849109625,13510588369
1849109625,13510588369
1849109625,6949054756
13510588369,1849109625
13510588369,1849109625
13510588369,1849109647
6949054756,2804751510
6949054756,4518987228
6949054756,1849109625
4648938586,1849109639
4648938586,4648938580
4648938586,10707039429
4648938586,1849109627
1849109639,10707039441
1849109639,12119974298
1849109639,4648938586
10707039441,1849109639
4597911591,1849109656
4597911591,4597911593
4597911591,4597911592
4597911601,4597911630
4597911601,1849109656
4597911601,4597911632
2793298339,1921937592
2793298339,2793298335
10313221747,2793298345
10313221747,2612528460
10313221747,1921937592
2607806155,1921937608
2607806155,1921937632
2607806155,10223140483
1921937626,11185779946
1921937626,3902225728
1921937626,10132397966
3902225728,1921937626
3902225728,3902225730
3902225728,1921937631
1921937633,1921937628
1921937633,4581517374
1921937633,9488120018
1921937633,9488120064
13532783412,13532783423
13532783412,1921937628
13532783412,4581517385
1921937631,10223140479
1921937631,3902225728
1921937631,8242928650
8242928650,10537901342
8242928650,1921937631
8242928650,10223140476
10132397968,2330327273
10132397968,10223140483
10132397968,1921937632
8242933610,3211000077
8242933610,8242933609
8242933610,1921937632
4581517374,1921937633
4581517374,3324782558
4581517374,1921937635
9488120018,1921937633
9488120018,8211384957
9488120018,9488120017
9488120064,1921937633
1921937635,8211384950
1921937635,4581517374
1921937635,1921937636
8211384950,1921937635
8211384950,1921937637
8211384950,8211384948
4581517377,1921937638
4581517377,1921937636
4581517377,4581517375
4581517372,1921937637
4581517372,4581517373
4581517372,8211384966
1921937638,4581517377
1921983202,8665291299
1921983202,13612842035
1921983202,13612842036
8665291299,1921983202
8665291299,8665291300
8665291299,8665291297
1925492198,5054591183
1925492198,2566715394
1925492198,5054591184
1925492219,7525130440
1925492219,1925492272
1925492219,1925492213
1925492272,1925492278
1925492272,1925492219
1925492272,3978082318
1925492496,9881850689
1925492496,3974531233
1925492496,3974531255
1934366094,7599637058
1934366094,1934366129
1934366094,2551268377
7599637058,1934366094
7599637058,1934366129
7599637058,11368421217
1934366129,11368414109
1934366129,1934366094
